Information_Score,Phrase,Newspaper
1.5743794329909687e-05,judges,North Carolina State University
0.00021050000460019858,judges,Central Connecticut State University
0.00011085936880246767,judges,Linfield University
3.170676923769517e-05,judges,Drexel University
4.6396899891468445e-05,judges,Vanderbilt University
4.1021557535842735e-05,judges,Lewis and Clark College
0.00010553859366150603,judges,Morehouse College
8.090625427494856e-05,computer software,Northern Illinois University
0.0002603997006466259,income tax,"University of Nebraska, Lincoln"
8.358280301447084e-05,income tax,San Francisco State University
8.117296763695673e-05,income tax,Eastern Illinois University
2.326254104918665e-05,income tax,University of Illinois Urbana Champaign
2.000942146747699e-05,income tax,University of Washington
4.9565574316069654e-05,income tax,University of Kansas
2.4006517995839334e-05,income tax,University of Minnesota Twin Cities
4.031927949435193e-05,income tax,University of Texas Austin
2.8457054854608037e-05,income tax,University of Massachusetts Amherst
4.039530200076206e-05,income tax,Virginia Polytechnic Institute
0.00029313838303719503,income tax,Indiana University of Pennsylvania
-1.3901227740193277e-05,volunteers,University of Georgia
-1.7307991149417188e-05,volunteers,University of Utah
-3.057659008047552e-05,volunteers,Pennsylvania State University
1.4634111422354396e-05,volunteers,University of Notre Dame
7.619259261768916e-06,volunteers,University of California Santa Cruz
3.150598577501948e-05,volunteers,Creighton University
3.868606247214513e-06,volunteers,University of North Florida
0.0002473129103271472,volunteers,Georgetown University
5.948488122867803e-05,volunteers,Eastern Illinois University
-3.9613688337485025e-06,volunteers,Santa Clara University
-4.8025817883269005e-06,volunteers,SUNY Stony Brook
-1.01320019467294e-05,volunteers,University of Chicago
0.0001670370926073796,volunteers,University of Illinois Urbana Champaign
4.52147618636263e-05,volunteers,Augustana College
4.0676258090327066e-05,volunteers,Florida Gulf Coast University
-2.604053584653119e-05,volunteers,"University of Wisconsin, Madison"
-3.387729923564671e-05,volunteers,Northern Illinois University
3.4022665429700187e-06,volunteers,University of Texas Arlington
-8.478219494467816e-06,volunteers,University of California Davis
5.20021297056697e-05,volunteers,SUNY Oneonta
-1.4201076770397876e-05,volunteers,Purdue University
-9.432651169945133e-06,volunteers,Oklahoma State University
1.5715363560154226e-05,volunteers,CSU Fresno
0.00010409512960124247,volunteers,University of California Santa Barbara
0.00037513969658076353,volunteers,St. Edward's University
8.965342651060347e-06,volunteers,Washington State University
2.5575717024442826e-05,volunteers,Columbia College Chicago
8.898549657867387e-06,volunteers,West Virginia University
0.00014101213595370238,volunteers,University of Washington
0.00024405754854196242,volunteers,University of Kansas
-5.569322142948331e-06,volunteers,University of Oklahoma
-1.678446893067701e-06,volunteers,University of Minnesota Twin Cities
0.00022990751109123867,volunteers,Occidental College
-2.401801017368896e-05,volunteers,"University of Tennessee, Knoxville"
-1.383480683254793e-05,volunteers,James Madison University
-9.093677182270214e-06,volunteers,University of Texas Austin
7.722115674825631e-05,volunteers,University of Massachusetts Amherst
4.399194112648866e-05,volunteers,Seattle University
1.0018842538405163e-05,volunteers,CSU Chico
-3.3165779110825855e-05,volunteers,University of Michigan
0.00010841326295108351,volunteers,Ithaca College
-1.1159404205491605e-05,volunteers,University of Iowa
0.0001583066101808734,volunteers,DePauw University
-8.633661167249686e-06,volunteers,CSU Fullerton
2.1660538713409442e-05,volunteers,Florida Atlantic University
8.814628691960935e-06,volunteers,Quinnipiac University
7.679278207221651e-05,volunteers,Simpson College
1.8237603908447055e-05,volunteers,University of North Carolina Charlotte
4.054521699835071e-06,volunteers,University of Oregon
8.073031946779844e-06,volunteers,Villanova University
-1.9718077419894297e-06,volunteers,University of Alabama
3.281552961840589e-05,volunteers,"University of Nebraska, Omaha"
8.034400644873445e-05,volunteers,College of William and Mary
0.00013691239247902643,volunteers,Virginia Polytechnic Institute
0.0001487595294478625,volunteers,Portland State University
9.257368572948654e-05,volunteers,Allegheny College
6.278409525588041e-05,volunteers,Georgia State University
4.3211978512290296e-05,volunteers,St. Olaf College
3.061015879695729e-05,volunteers,Carleton College
2.3031666043361936e-05,volunteers,Bucknell University
0.00019735307657136196,volunteers,Towson University
3.017520934669307e-05,volunteers,Central Washington University
2.7921913677197552e-05,volunteers,University of Maine
0.0002594466405172334,volunteers,Appalachian State University
2.2719706968322277e-05,volunteers,West Chester University
0.00012113266015152732,volunteers,"California State Polytechnic University, Humboldt"
4.3598597744983534e-05,volunteers,"University of Wisconsin, La Crosse"
5.089865845057246e-05,volunteers,CUNY Queens College
0.000189266900369991,impeachment,University of North Florida
0.0005223001436046585,impeachment,Georgetown University
2.4241402212959513e-05,impeachment,University of Chicago
3.234557798365636e-05,impeachment,Northern Illinois University
2.017232738929103e-05,impeachment,Purdue University
8.191282209040935e-05,impeachment,University of Texas Austin
0.0008026999775838211,impeachment,University of Pittsburgh
0.00032220289185441985,impeachment,University of Mary Washington
4.0209918386082576e-05,impeachment,Portland State University
6.476504266383906e-05,impeachment,Lewis and Clark College
0.00010094874667804735,election issues,James Madison University
1.3079301583760511e-05,gambling,Pennsylvania State University
3.210789799714257e-05,gambling,University of Notre Dame
4.1944815292721955e-05,gambling,University of Chicago
5.4322297177922806e-05,gambling,University of Rochester
2.26732820303062e-05,gambling,University of Washington
0.0008155019322013222,gambling,University of Iowa
6.014984918623119e-05,gambling,Villanova University
4.3059162563591266e-05,gambling,Virginia Polytechnic Institute
0.00010221434532535106,subways,Suffolk University
6.226748192646536e-05,subways,Georgetown University
0.000179255075627705,subways,New York University
8.796478938551228e-05,subways,Occidental College
3.9385904683239065e-05,auctions,Pennsylvania State University
6.394141799479355e-05,auctions,Oregon State University
0.00012931313839514147,auctions,University of Washington
6.974975917168023e-05,auctions,CSU Fullerton
0.00024168287977925472,constitutional amendments,Biola University
0.00016993285444889136,constitutional amendments,University of Texas Austin
0.00010355498510942131,constitutional amendments,Wake Forest University
7.853603797837742e-05,earthquakes,University of Kansas
0.00040257244516892664,earthquakes,University of Texas Austin
-3.11948599701471e-05,meat,"California Polytechnic State University, SLO"
6.564735527161163e-05,meat,Emory University
-2.31619785315355e-05,meat,University of Georgia
2.0264852570997066e-06,meat,University of Hawaii Manoa
-1.0989270717794686e-05,meat,University of Utah
0.00015313605787906933,meat,Pennsylvania State University
-6.235975928575845e-07,meat,University of California Santa Cruz
0.00024263635872228109,meat,"University of Nebraska, Lincoln"
1.0187326678837013e-05,meat,University of North Florida
-9.797217980842042e-06,meat,Georgetown University
-1.8184436494307262e-05,meat,Eastern Illinois University
5.0140723587024924e-05,meat,University of Massachusetts Boston
3.5125675813090175e-05,meat,New York University
-3.8132815151068925e-06,meat,University of Chicago
8.28421898792619e-05,meat,University of Illinois Urbana Champaign
0.0004862593710664104,meat,University of California Irvine
-1.3403094983286188e-05,meat,"University of Wisconsin, Madison"
-2.755857880402421e-05,meat,Northern Illinois University
0.0005789715490230783,meat,University of Texas San Antonio
1.6249388689291517e-05,meat,University of Miami
0.00017120317054410028,meat,University of California Davis
4.848176887575988e-05,meat,University of Rochester
2.0817245710529587e-05,meat,St. Louis University
4.025564249536346e-05,meat,Boston College
5.105986534577819e-05,meat,DePaul University
1.2302575077245969e-05,meat,San Diego State University
1.282859449598322e-05,meat,University of California Santa Barbara
4.95306989439128e-05,meat,University of New Hampshire
-4.875292310633305e-06,meat,Washington State University
3.429894876057936e-06,meat,Columbia College Chicago
2.7395570637625105e-05,meat,University of Southern Indiana
4.4296044277711994e-05,meat,University of Kansas
1.7277714401799813e-05,meat,University of Minnesota Twin Cities
-4.045211348560955e-06,meat,"University of Tennessee, Knoxville"
9.534912693858615e-05,meat,James Madison University
2.6878661254661798e-05,meat,CSU Sacramento
5.302689034950087e-06,meat,Florida International University
-1.4637181390391606e-05,meat,University of Massachusetts Amherst
5.031066155811116e-05,meat,Seattle University
-1.7363343448080193e-05,meat,University of Pittsburgh
0.00010098564366912916,meat,University of Michigan
1.7609518365556757e-05,meat,Ithaca College
-9.583314382875915e-07,meat,University of Connecticut
7.192349636161828e-05,meat,Claremont Colleges - Claremont McKenna
7.049801173039463e-06,meat,"University of Nebraska, Omaha"
6.263658890832718e-05,meat,University of Cincinnati
8.253099531440409e-06,meat,College of William and Mary
7.363871033550517e-05,meat,University of Mary Washington
2.203408399177673e-05,meat,Georgia State University
3.5441801733377774e-05,meat,Linfield University
5.327408510119879e-05,meat,Calvin College
0.000328752598233249,meat,University of North Carolina Asheville
5.616525083725717e-05,meat,Willamette University
6.559400224439202e-05,meat,New Mexico State University
0.0007550059160255317,steroids,University of Notre Dame
1.870700450915128e-05,steroids,"University of Nebraska, Lincoln"
5.0088767719843134e-05,steroids,CSU Fresno
0.0004423133149301375,steroids,Virginia Commonwealth University
3.452602179913642e-05,steroids,University of Kansas
2.0910896669858516e-05,steroids,Stanford University
2.5817330287611328e-05,steroids,CSU Sacramento
0.0009700545289705117,steroids,University of California San Diego
-1.528811927013283e-06,steroids,University of Michigan
4.671633013856096e-05,steroids,Southern Methodist University
7.47095554745638e-05,steroids,Providence College
-0.00029948204735194865,design,"California Polytechnic State University, SLO"
-3.427724838408333e-05,design,Emory University
-0.00019647752782057498,design,University of Georgia
0.000621611244314574,design,University of Hawaii Manoa
-0.00011137216273827377,design,University of Utah
-0.00023279850388456834,design,Pennsylvania State University
8.282001337407149e-05,design,University of Notre Dame
-0.00015256286544709617,design,University of California Santa Cruz
7.0781768931609475e-06,design,Creighton University
-8.496316934843852e-05,design,East Carolina University
-3.7315878337164845e-05,design,"University of Nebraska, Lincoln"
0.00012301842090440884,design,University of North Florida
-9.059046338252134e-05,design,Georgetown University
1.2405898018819367e-05,design,San Francisco State University
-3.773351694448333e-05,design,Texas Christian University
-2.951309426983541e-05,design,Eastern Illinois University
-4.0568624102121e-05,design,University of Massachusetts Boston
0.001013784065386479,design,Oregon State University
1.8800662825923033e-05,design,Santa Clara University
9.749011835492596e-05,design,New York University
-6.023015006443254e-05,design,SUNY Stony Brook
-6.835897014599366e-05,design,University of Chicago
4.999227750698517e-05,design,University of Illinois Urbana Champaign
0.0001900343918614925,design,Biola University
-4.106649716023629e-05,design,University of California Irvine
-3.3724491826626996e-05,design,Hofstra University
-2.967323305897909e-06,design,Florida Gulf Coast University
-0.0001862888171831915,design,"University of Wisconsin, Madison"
-0.0002561731050162384,design,Northern Illinois University
-3.143725829179707e-05,design,University of Texas San Antonio
